"","stationcode","datetimestamp","monitoringprogram","replicate","F_Record","PO4F","F_PO4F","TP","F_TP","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","DIN","F_DIN","TN","F_TN","TKN","F_TKN","TON","FTON","CHLA_N1","F_CHLAN1","2CHLA","F_2CHLA","UncCHLa_N1","F_UncCHLa_N1","2UncCHLa","F_2UncCHLa","PHEA1","F_PHEA1","2PHEA","F_2PHEA","TSS","F_TSS","FECCOL_CFU","F_FECCOL_CFU","ECOLI_MPN","F_ECOLI_MPN","WTEM_N","FWTEM_N","SPC","F_SPC","DO_N","F_DO_N","PH","F_PH","SECCHI","F_SECCHI","DOC","F_DOC","TKN_F","F_TKN_F","DON","F_DON","NP"
"192","gtmpcnut",2018-12-04 05:30:00,"2","9",NA,"0.036",NA,0.063,NA,0.009,NA,"0.005",NA,"0.25",NA,0.25,NA,0.259,NA,1.06,NA,0.81,NA,0.801,NA,"2.2",NA,NA,NA,"2.9",NA,NA,NA,"1.1","I",NA,NA,"5","I","140","BQ",NA,NA,"19.414",NA,"7399",NA,"6.7",NA,"7.13",NA,NA,NA,"28",NA,NA,NA,NA,NA,16.8253968253968
"193","gtmpinut",2018-01-16 10:23:00,"1","1",NA,"0.036",NA,0.057,NA,0.04,NA,"0.002","I","0.032",NA,0.034,NA,0.074,NA,0.544,NA,0.51,NA,0.47,NA,"3.6",NA,NA,NA,"4.0",NA,NA,NA,"0.53","U",NA,NA,"6","I","3","BQ",NA,NA,"11.5",NA,"38646",NA,"10.72",NA,"6.73",NA,NA,NA,"8.0",NA,0.51,NA,0.47,NA,9.54385964912281
"194","gtmpinut",2018-02-13 09:13:00,"1","1",NA,"0.032",NA,0.056,NA,0.035,NA,"0.002","I","0.014",NA,0.016,NA,0.051,NA,0.636,NA,0.62,NA,0.585,NA,"3.5",NA,NA,NA,"4.4",NA,NA,NA,"1.3",NA,NA,NA,"6","I","7","BQ",NA,NA,"19.5",NA,"33720",NA,"7.29",NA,"7.27",NA,NA,NA,"9.2",NA,0.5,NA,0.465,NA,11.3571428571429
"195","gtmpinut",2018-03-27 08:17:00,"1","1",NA,"0.012",NA,0.04,NA,0.014,NA,"0.002","U","0.004","U",0.004,"U",0.018,NA,0.334,NA,0.33,"I",0.316,NA,"2.1",NA,NA,NA,"2.4",NA,NA,NA,"0.51","I",NA,NA,"11",NA,"2","BQ",NA,NA,"17.8",NA,"49750",NA,"7.34",NA,"6.93",NA,NA,NA,"4.2",NA,0.48,NA,0.466,NA,8.35
"196","gtmpinut",2018-04-25 08:00:00,"1","1",NA,"0.015",NA,0.043,NA,0.021,NA,"0.002","U","0.007","I",0.008,"I",0.029,NA,0.468,NA,0.46,NA,0.439,NA,"5.3",NA,NA,NA,"6.2",NA,NA,NA,"1.2","I",NA,NA,"8","I","10","BQ",NA,NA,"22.1",NA,"44838",NA,"6.64",NA,"7.28",NA,NA,NA,"5.6",NA,0.46,NA,0.439,NA,10.8837209302326
"197","gtmpinut",2018-05-29 10:23:00,"1","1",NA,"0.023",NA,0.067,NA,0.043,NA,"0.003","I","0.006","I",0.009,"I",0.052,NA,0.629,NA,0.62,NA,0.577,NA,"6.9",NA,NA,NA,"8.9",NA,NA,NA,"2.9",NA,NA,NA,"18",NA,"2","BQ",NA,NA,"26.5",NA,"47019",NA,"5.54",NA,"6.88",NA,NA,NA,"5.6",NA,0.58,NA,0.537,NA,9.38805970149254
"198","gtmpinut",2018-06-12 09:36:00,"1","1",NA,"0.045",NA,0.087,NA,0.11,NA,"0.009",NA,"0.017",NA,0.025,NA,0.135,NA,0.745,NA,0.72,NA,0.61,NA,"5.0",NA,NA,NA,"7.1",NA,NA,NA,"3.2",NA,NA,NA,"14",NA,"6","BQ",NA,NA,"27.6",NA,"31917",NA,"3.87",NA,"6.75",NA,NA,NA,"11",NA,0.55,NA,0.44,NA,8.5632183908046
"199","gtmpinut",2018-07-24 09:17:00,"1","1",NA,"0.041",NA,0.065,NA,0.037,NA,"0.073",NA,"0.082","U",0.032,NA,0.069,NA,0.642,NA,0.61,NA,0.573,NA,"4.4",NA,NA,NA,"5.8",NA,NA,NA,"2.0",NA,NA,NA,"8","I","8","BQ",NA,NA,"27.0",NA,"33202",NA,"4.15",NA,"6.94",NA,NA,NA,"10",NA,0.68,NA,0.643,NA,9.87692307692308
"200","gtmpinut",2018-08-07 07:38:00,"1","1",NA,"0.039",NA,0.084,NA,0.019,NA,"0.060",NA,"0.091","U",0.014,NA,0.033,NA,0.894,NA,0.88,NA,0.861,NA,"11",NA,NA,NA,"14",NA,NA,NA,"4.7",NA,NA,NA,"12",NA,"3","BQ",NA,NA,"31.1",NA,"25661",NA,"4.09",NA,"6.91",NA,NA,NA,"13",NA,0.65,NA,0.631,NA,10.6428571428571
"201","gtmpinut",2018-09-05 07:26:00,"1","1",NA,"0.046",NA,0.074,NA,0.037,NA,"0.094",NA,"0.078","U",0.055,NA,0.092,NA,0.775,NA,0.72,NA,0.683,NA,"3.7",NA,NA,NA,"4.8",NA,NA,NA,"1.7",NA,NA,NA,"7","IA","3","BQ",NA,NA,"29.3",NA,"32668",NA,"4.42",NA,"7.50",NA,NA,NA,"10",NA,0.8,NA,0.763,NA,10.472972972973
"202","gtmpinut",2018-10-23 11:34:00,"1","1",NA,"0.037",NA,0.065,NA,0.058,NA,"0.006",NA,"0.020",NA,0.027,NA,0.085,NA,0.587,NA,0.56,NA,0.502,NA,"4.6",NA,NA,NA,"5.4",NA,NA,NA,"0.98","I",NA,NA,"10","I","2","UQ",NA,NA,"24.3",NA,"46613",NA,"5.49",NA,"7.58",NA,NA,NA,"6.2",NA,0.49,NA,0.432,NA,9.03076923076923
"203","gtmpinut",2018-11-06 09:23:00,"1","1",NA,"0.024",NA,0.061,NA,0.038,NA,"0.008",NA,"0.011",NA,0.018,NA,0.056,NA,0.438,NA,0.42,NA,0.382,NA,"3.5",NA,NA,NA,"4.2",NA,NA,NA,"0.90","I",NA,NA,"16","A","11","BQ",NA,NA,"22.8",NA,"50994",NA,"4.77",NA,"7.74",NA,NA,NA,"3.6",NA,0.27,"I",0.232,NA,7.18032786885246
"204","gtmpinut",2018-12-04 08:31:00,"1","1",NA,"0.022",NA,0.049,NA,0.04,NA,"0.002","U","0.14",NA,0.15,NA,0.19,NA,0.59,NA,0.44,NA,0.4,NA,"3.0",NA,NA,NA,"3.6",NA,NA,NA,"0.91","I",NA,NA,"8","I","18","BQ",NA,NA,"19.0",NA,"44611",NA,"6.22",NA,"7.67",NA,NA,NA,"5.4",NA,0.48,NA,0.44,NA,12.0408163265306
"205","gtmpinut",2018-01-16 10:26:00,"1","2",NA,"0.036",NA,0.055,NA,0.038,NA,"0.002","U","0.028",NA,0.03,NA,0.068,NA,0.51,NA,0.48,NA,0.442,NA,"3.4",NA,NA,NA,"3.7",NA,NA,NA,"0.60","U",NA,NA,"7","I","7","BQ",NA,NA,"11.5",NA,"38646",NA,"10.72",NA,"6.73",NA,NA,NA,"7.8",NA,0.46,NA,0.422,NA,9.27272727272727
"206","gtmpinut",2018-02-13 09:15:00,"1","2",NA,"0.032",NA,0.056,NA,0.032,NA,"0.002","I","0.014",NA,0.016,NA,0.048,NA,0.606,NA,0.59,NA,0.558,NA,"2.7",NA,NA,NA,"3.4",NA,NA,NA,"1.0","I",NA,NA,"6","I","10","BQ",NA,NA,"19.5",NA,"33720",NA,"7.29",NA,"7.27",NA,NA,NA,"9.1",NA,0.49,NA,0.458,NA,10.8214285714286
"207","gtmpinut",2018-03-27 08:20:00,"1","2",NA,"0.012",NA,0.039,NA,0.014,NA,"0.002","U","0.004","U",0.004,"U",0.018,NA,0.324,NA,0.32,"I",0.306,NA,"3.3",NA,NA,NA,"4.0",NA,NA,NA,"1.1","I",NA,NA,"11",NA,"2","UQ",NA,NA,"17.8",NA,"49750",NA,"7.34",NA,"6.93",NA,NA,NA,"4.3",NA,0.39,"I",0.376,NA,8.30769230769231
"208","gtmpinut",2018-04-25 08:02:00,"1","2",NA,"0.016",NA,0.041,NA,0.02,NA,"0.002","U","0.007","I",0.008,"I",0.028,NA,0.458,NA,0.45,NA,0.43,NA,"4.2","AJ",NA,NA,"5.1","AJ",NA,NA,"1.7",NA,NA,NA,"7","I","7","BQ",NA,NA,"22.1",NA,"44838",NA,"6.64",NA,"7.28",NA,NA,NA,"5.6",NA,0.45,NA,0.43,NA,11.1707317073171
"209","gtmpinut",2018-05-29 10:24:00,"1","2",NA,"0.023",NA,0.068,NA,0.04,NA,"0.003","I","0.006","I",0.009,"I",0.049,NA,0.639,NA,0.63,NA,0.59,NA,"6.7",NA,NA,NA,"8.6",NA,NA,NA,"2.6",NA,NA,NA,"17",NA,"3","BQ",NA,NA,"26.5",NA,"47019",NA,"5.54",NA,"6.88",NA,NA,NA,"5.5",NA,0.54,NA,0.5,NA,9.39705882352941
"210","gtmpinut",2018-06-12 09:39:00,"1","2",NA,"0.045",NA,0.087,NA,0.1,NA,"0.008",NA,"0.016",NA,0.025,NA,0.125,NA,0.795,NA,0.77,NA,0.67,NA,"5.4","A",NA,NA,"8.0","A",NA,NA,"4.0","A",NA,NA,"15",NA,"15","BQ",NA,NA,"27.6",NA,"31917",NA,"3.87",NA,"6.75",NA,NA,NA,"11",NA,0.57,NA,0.47,NA,9.13793103448276
"211","gtmpinut",2018-07-24 09:19:00,"1","2",NA,"0.040",NA,0.073,NA,0.036,NA,"0.071",NA,"0.074","U",0.034,NA,0.07,NA,0.714,NA,0.68,NA,0.644,NA,"4.3",NA,NA,NA,"5.4",NA,NA,NA,"1.5",NA,NA,NA,"8","IA","2","UQ",NA,NA,"27.0",NA,"33202",NA,"4.15",NA,"6.94",NA,NA,NA,"11",NA,0.64,NA,0.604,NA,9.78082191780822
"212","gtmpinut",2018-08-07 07:39:00,"1","2",NA,"0.040",NA,0.079,NA,0.017,NA,"0.058",NA,"0.088","U",0.014,NA,0.031,NA,0.964,NA,0.95,NA,0.933,NA,"11",NA,NA,NA,"14",NA,NA,NA,"4.8",NA,NA,NA,"13",NA,"3","BQ",NA,NA,"31.1",NA,"25661",NA,"4.09",NA,"6.91",NA,NA,NA,"13",NA,0.56,NA,0.543,NA,12.2025316455696
"213","gtmpinut",2018-09-05 07:30:00,"1","2",NA,"0.047",NA,0.075,NA,0.035,NA,"0.096",NA,"0.090","U",0.052,NA,0.087,NA,0.832,NA,0.78,NA,0.745,NA,"3.8",NA,NA,NA,"5.0",NA,NA,NA,"1.7",NA,NA,NA,"11",NA,"3","BQ",NA,NA,"29.3",NA,"32668",NA,"4.42",NA,"7.50",NA,NA,NA,"10",NA,0.72,NA,0.685,NA,11.0933333333333
"214","gtmpinut",2018-10-23 11:36:00,"1","2",NA,"0.039",NA,0.066,NA,0.058,NA,"0.007",NA,"0.015",NA,0.022,NA,0.08,NA,0.582,NA,0.56,NA,0.502,NA,"5.4",NA,NA,NA,"6.1",NA,NA,NA,"0.93","I",NA,NA,"10",NA,"5","BQ",NA,NA,"24.3",NA,"46613",NA,"5.49",NA,"7.58",NA,NA,NA,"6.3",NA,0.49,NA,0.432,NA,8.81818181818182
"215","gtmpinut",2018-11-06 09:26:00,"1","2",NA,"0.025",NA,0.061,NA,0.039,NA,"0.008",NA,"0.009","I",0.017,NA,0.056,NA,0.527,NA,0.51,NA,0.471,NA,"4.6",NA,NA,NA,"5.6",NA,NA,NA,"1.3","I",NA,NA,"16",NA,"8","BQ",NA,NA,"22.8",NA,"50994",NA,"4.77",NA,"7.74",NA,NA,NA,"3.7",NA,0.3,"I",0.261,NA,8.63934426229508
"216","gtmpinut",2018-12-04 08:33:00,"1","2",NA,"0.023",NA,0.046,NA,0.035,NA,"0.002","U","0.15",NA,0.15,NA,0.185,NA,0.66,NA,0.51,NA,0.475,NA,"2.7",NA,NA,NA,"3.2",NA,NA,NA,"0.68","I",NA,NA,"8","I","23","BQ",NA,NA,"19.0",NA,"44611",NA,"6.22",NA,"7.67",NA,NA,NA,"5.4",NA,0.4,NA,0.365,NA,14.3478260869565
"217","gtmssnut",2018-01-16 11:38:00,"1","1",NA,"0.016",NA,0.039,NA,0.012,NA,"0.002","U","0.027",NA,0.028,NA,0.04,NA,0.338,NA,0.31,"I",0.298,NA,"3.3",NA,NA,NA,"3.9",NA,NA,NA,"0.74","I",NA,NA,"9","I","16","BQ",NA,NA,"10.9",NA,"20241",NA,"10.94",NA,"7.21",NA,NA,NA,"3.3",NA,0.36,"I",0.348,NA,8.66666666666667
"218","gtmssnut",2018-02-13 10:51:00,"1","1",NA,"0.027",NA,0.064,NA,0.039,NA,"0.002","U","0.048",NA,0.049,NA,0.088,NA,0.509,NA,0.46,NA,0.421,NA,"2.4",NA,NA,NA,"3.4",NA,NA,NA,"1.6",NA,NA,NA,"20",NA,"45","BQ",NA,NA,"17.8",NA,"46743",NA,"7.61",NA,"7.66",NA,NA,NA,"5.0",NA,0.39,"I",0.351,NA,7.953125
"219","gtmssnut",2018-03-27 09:54:00,"1","1",NA,"0.011",NA,0.038,NA,0.017,NA,"0.002","U","0.015",NA,0.015,NA,0.032,NA,0.275,NA,0.26,"I",0.243,NA,"2.4",NA,NA,NA,"2.9",NA,NA,NA,"0.71","I",NA,NA,"12",NA,"34","BQ",NA,NA,"17.6",NA,"52550",NA,"7.69",NA,"7.44",NA,NA,NA,"2.5",NA,0.16,"U",0.143,NA,7.23684210526316
"220","gtmssnut",2018-04-25 09:10:00,"1","1",NA,"0.023",NA,0.069,NA,0.055,NA,"0.002","U","0.044",NA,0.046,NA,0.101,NA,0.526,NA,0.48,NA,0.425,NA,"2.6",NA,NA,NA,"3.5",NA,NA,NA,"1.3",NA,NA,NA,"30","A","11","BQ",NA,NA,"20.6",NA,"51744",NA,"7.53",NA,"7.54",NA,NA,NA,"3.3",NA,0.36,"I",0.305,NA,7.6231884057971
"221","gtmssnut",2018-05-29 11:39:00,"1","1",NA,"0.025",NA,0.069,NA,0.075,NA,"0.005","I","0.029",NA,0.034,NA,0.109,NA,0.644,NA,0.61,NA,0.535,NA,"9.1",NA,NA,NA,"11",NA,NA,NA,"2.7",NA,NA,NA,"30",NA,"21","BQ",NA,NA,"26.8",NA,"49301",NA,"5.63",NA,"7.35",NA,NA,NA,"4.1",NA,0.52,NA,0.445,NA,9.33333333333333
"222","gtmssnut",2018-06-12 10:42:00,"1","1",NA,"0.041",NA,0.1,NA,0.13,NA,"0.007",NA,"0.041",NA,0.048,NA,0.178,NA,0.868,NA,0.82,NA,0.69,NA,"3.3",NA,NA,NA,"5.0",NA,NA,NA,"2.7",NA,NA,NA,"65",NA,"82","Q",NA,NA,"27.4",NA,"50113",NA,"5.28",NA,"7.40",NA,NA,NA,"5.4",NA,0.53,NA,0.4,NA,8.68
"223","gtmssnut",2018-07-24 10:41:00,"1","1",NA,"0.039",NA,0.084,NA,0.13,NA,"0.009",NA,"0.039",NA,0.048,NA,0.178,NA,0.598,NA,0.55,NA,0.42,NA,"4.1","A",NA,NA,"5.7","A",NA,NA,"2.4","A",NA,NA,"22",NA,"44","BQ",NA,NA,"27.5",NA,"51257",NA,"4.39",NA,"7.35",NA,NA,NA,"4.2",NA,0.47,NA,0.34,NA,7.11904761904762
"224","gtmssnut",2018-08-07 08:58:00,"1","1",NA,"0.034",NA,0.1,NA,0.075,NA,"0.005",NA,"0.032",NA,0.037,NA,0.112,NA,0.847,NA,0.81,NA,0.735,NA,"4.1",NA,NA,NA,"6.1",NA,NA,NA,"3.0",NA,NA,NA,"38",NA,"31","BQ",NA,NA,"29.3",NA,"47820",NA,"4.41",NA,"7.54",NA,NA,NA,"6.3",NA,0.5,NA,0.425,NA,8.47
"225","gtmssnut",2018-09-05 08:37:00,"1","1",NA,"0.042",NA,0.085,NA,0.1,NA,"0.01",NA,"0.046",NA,0.056,NA,0.156,NA,0.716,NA,0.66,NA,0.56,NA,"4.3",NA,NA,NA,"6.2",NA,NA,NA,"2.7",NA,NA,NA,"25",NA,"23","BQ",NA,NA,"28.8",NA,"51196",NA,"4.72",NA,"7.77",NA,NA,NA,"3.9",NA,0.44,NA,0.34,NA,8.42352941176471
"226","gtmssnut",2018-10-23 10:21:00,"1","1",NA,"0.015",NA,0.049,NA,0.019,NA,"0.018",NA,"0.006","I",0.025,NA,0.044,NA,0.395,NA,0.37,"I",0.351,NA,"5.1",NA,NA,NA,"6.3",NA,NA,NA,"1.6","I",NA,NA,"18",NA,"3","BQ",NA,NA,"25.1",NA,"53480",NA,"5.63",NA,"7.94",NA,NA,NA,"2.2",NA,0.3,"I",0.281,NA,8.06122448979592
"227","gtmssnut",2018-11-06 10:30:00,"1","1",NA,"0.016",NA,0.056,NA,0.017,NA,"0.004","I","0.008","I",0.012,NA,0.029,NA,0.382,NA,0.37,"I",0.353,NA,"5.2",NA,NA,NA,"6.9",NA,NA,NA,"2.5","I",NA,NA,"22",NA,"25","BQ",NA,NA,"24.1",NA,"53849",NA,"5.41",NA,"7.96",NA,NA,NA,"2.2",NA,0.16,"U",0.143,NA,6.82142857142857
"228","gtmssnut",2018-12-04 09:45:00,"1","1",NA,"0.020",NA,0.061,NA,0.029,NA,"0.004","I","0.16",NA,0.16,NA,0.189,NA,0.61,NA,0.45,NA,0.421,NA,"7.5",NA,NA,NA,"9.6",NA,NA,NA,"3.0","I",NA,NA,"24",NA,"31","BQ",NA,NA,"19.5",NA,"51168",NA,"6.70",NA,"7.98",NA,NA,NA,"3.1",NA,0.32,"I",0.291,NA,10
"229","gtmssnut",2018-01-16 11:40:00,"1","2",NA,"0.017",NA,0.037,NA,0.01,NA,"0.002","U","0.031",NA,0.032,NA,0.042,NA,0.332,NA,0.3,"I",0.29,NA,"4.1",NA,NA,NA,"4.8",NA,NA,NA,"0.92","I",NA,NA,"8","I","25","BQ",NA,NA,"10.9",NA,"50241",NA,"10.94",NA,"7.21",NA,NA,NA,"3.4",NA,0.22,"IJ",0.21,NA,8.97297297297297
"230","gtmssnut",2018-02-13 10:53:00,"1","2",NA,"0.026",NA,0.062,NA,0.038,NA,"0.002","U","0.049",NA,0.05,NA,0.088,NA,0.52,NA,0.47,NA,0.432,NA,"3.1",NA,NA,NA,"4.8",NA,NA,NA,"2.5",NA,NA,NA,"22",NA,"62","Q",NA,NA,"17.8",NA,"46743",NA,"7.61",NA,"7.66",NA,NA,NA,"5.2",NA,0.41,NA,0.372,NA,8.38709677419355
"231","gtmssnut",2018-03-27 09:56:00,"1","2",NA,"0.012",NA,0.039,NA,0.015,NA,"0.002","U","0.021",NA,0.021,NA,0.036,NA,0.221,NA,0.2,"I",0.185,NA,"2.8",NA,NA,NA,"3.5",NA,NA,NA,"1.0","I",NA,NA,"11",NA,"21","BQ",NA,NA,"17.6",NA,"52550",NA,"7.69",NA,"7.44",NA,NA,NA,"2.5",NA,0.16,"U",0.145,NA,5.66666666666667
"232","gtmssnut",2018-04-25 09:13:00,"1","2",NA,"0.023",NA,0.072,NA,0.055,NA,"0.002","I","0.045",NA,0.047,NA,0.102,NA,0.367,NA,0.32,"I",0.265,NA,"2.5",NA,NA,NA,"3.9",NA,NA,NA,"2.2",NA,NA,NA,"23",NA,"7","BQ",NA,NA,"20.6",NA,"51744",NA,"7.53",NA,"7.54",NA,NA,NA,"3.4",NA,0.34,"I",0.285,NA,5.09722222222222
"233","gtmssnut",2018-05-29 11:43:00,"1","2",NA,"0.024",NA,0.072,NA,0.07,NA,"0.005","I","0.028",NA,0.032,NA,0.102,NA,0.592,NA,0.56,NA,0.49,NA,"7.4",NA,NA,NA,"9.0",NA,NA,NA,"2.3",NA,NA,NA,"30",NA,"10","BQ",NA,NA,"26.8",NA,"49301",NA,"5.63",NA,"7.35",NA,NA,NA,"4.1",NA,0.45,NA,0.38,NA,8.22222222222222
"234","gtmssnut",2018-06-12 10:44:00,"1","2",NA,"0.040",NA,0.1,NA,0.13,NA,"0.007",NA,"0.039",NA,0.045,NA,0.175,NA,0.835,NA,0.79,NA,0.66,NA,"5.9",NA,NA,NA,"8.4",NA,NA,NA,"3.7",NA,NA,NA,"61",NA,"88","Q",NA,NA,"27.4",NA,"50113",NA,"5.28",NA,"7.40",NA,NA,NA,"5.4",NA,0.53,NA,0.4,NA,8.35
"235","gtmssnut",2018-07-24 10:45:00,"1","2",NA,"0.036",NA,0.078,NA,0.13,NA,"0.009",NA,"0.039",NA,0.048,NA,0.178,NA,0.628,NA,0.58,NA,0.45,NA,"3.4",NA,NA,NA,"4.9",NA,NA,NA,"2.2",NA,NA,NA,"23",NA,"44","Q",NA,NA,"27.5",NA,"51257",NA,"4.39",NA,"7.35",NA,NA,NA,"4.0",NA,0.49,NA,0.36,NA,8.05128205128205
"236","gtmssnut",2018-08-07 08:59:00,"1","2",NA,"0.034",NA,0.11,NA,0.075,NA,"0.005",NA,"0.031",NA,0.036,NA,0.111,NA,0.976,NA,0.94,NA,0.865,NA,"7.1",NA,NA,NA,"12",NA,NA,NA,"8.0",NA,NA,NA,"35",NA,"18","BQ",NA,NA,"29.3",NA,"47820",NA,"4.41",NA,"7.54",NA,NA,NA,"6.2",NA,0.44,NA,0.365,NA,8.87272727272727
"237","gtmssnut",2018-09-05 08:43:00,"1","2",NA,"0.047",NA,0.084,NA,0.1,NA,"0.01",NA,"0.036",NA,0.046,NA,0.146,NA,0.686,NA,0.64,NA,0.54,NA,"4.5",NA,NA,NA,"6.5",NA,NA,NA,"3.0",NA,NA,NA,"28",NA,"11","BQ",NA,NA,"28.8",NA,"51196",NA,"4.72",NA,"7.77",NA,NA,NA,"3.8",NA,0.46,NA,0.36,NA,8.16666666666667
"238","gtmssnut",2018-10-23 10:22:00,"1","2",NA,"0.016",NA,0.046,NA,0.022,NA,"0.015",NA,"0.006","I",0.022,NA,0.044,NA,0.392,NA,0.37,"I",0.348,NA,"4.8",NA,NA,NA,"5.7",NA,NA,NA,"1.1","I",NA,NA,"18",NA,"5","BQ",NA,NA,"25.1",NA,"53480",NA,"5.63",NA,"7.94",NA,NA,NA,"2.3",NA,0.26,"I",0.238,NA,8.52173913043478
"239","gtmssnut",2018-11-06 10:31:00,"1","2",NA,"0.018",NA,0.062,NA,0.019,NA,"0.006",NA,"0.010",NA,0.017,NA,0.036,NA,0.507,NA,0.49,NA,0.471,NA,"7.5",NA,NA,NA,"8.0",NA,NA,NA,"1.2","U",NA,NA,"22",NA,"13","BQ",NA,NA,"24.1",NA,"53849",NA,"5.41",NA,"7.96",NA,NA,NA,"2.3",NA,0.16,"UJ",0.141,NA,8.17741935483871
"240","gtmssnut",2018-12-04 09:47:00,"1","2",NA,"0.019",NA,0.055,NA,0.028,NA,"0.004","I","0.17",NA,0.17,NA,0.198,NA,0.6,NA,0.43,NA,0.402,NA,"6.8",NA,NA,NA,"8.6",NA,NA,NA,"2.5","I",NA,NA,"26",NA,"39","BQ",NA,NA,"19.5",NA,"51168",NA,"6.70",NA,"7.98",NA,NA,NA,"3.1",NA,0.29,"I",0.262,NA,10.9090909090909
